"BehaviorSpace results (NetLogo 6.0.2)"
"bee-nest1.nlogo"
"Bee-Nest-experiment"
"12/25/2017 09:16:47:608 +0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-16","16"
"[run number]","1","2"
"blue-site-quality","0.5","0.5"
"sensor-distance","2","2"
"voting-model","""Voter""","""Voter"""
"number-of-blue-bees","50","50"
"blue-stubborn-agent-pct","0","0"
"red-site-quality","2","2"
"red-stubborn-agent-pct","0","0"
"number-of-red-bees","50","50"
"[reporter]","count turtles with [ opinion = 1 ]","count turtles with [ opinion = 1 ]"
"[final]","99","99"
"[min]","48","50"
"[max]","99","99"
"[mean]","81.64353795249149","84.49756238638241"
"[steps]","40497","48407"

"[all run data]","count turtles with [ opinion = 1 ]","count turtles with [ opinion = 1 ]"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
,"50","50"
